job_id,post_date,industry,company,company_size,work_type,experience_level,education_required,salary_midpoint,skills_required,is_tech_role,education_background,min_GPA_requirement,job_title,year
J0034739,2020-08-21,E-commerce,Atlas Systems,Enterprise (5000+),Hybrid,Mid (3-5 yrs),Bachelor's,106000,Tableau|Stakeholder Management|Excel,0,Mathematics|Statistics|Informatics Engineering,3.46,Business Analyst,2020
J0034740,2023-08-07,Finance,Atlas Technologies,Mid-size (201-1000),Remote,Entry (0-2 yrs),Master's,147000,Docker|AWS|Linux,0,Information Systems|Informatics Engineering,3.4,DevOps Engineer,2023
J0034741,2023-03-18,Education,Apex Inc,Startup (1-50),Remote,Senior (6-9 yrs),Bachelor's,131000,Financial Modeling|Excel|Accounting|Bloomberg|FP&A|Power BI,0,Mathematics,3.29,Financial Analyst,2023
J0034742,2022-01-03,Tech,Synergy AI,Enterprise (5000+),On-site,Senior (6-9 yrs),Bachelor's,207000,Docker|Redis|Java|PostgreSQL,1,Information Systems|Informatics Engineering|Computer Science,3.74,Backend Developer,2022
J0034743,2023-11-29,Government,Nova Solutions,Mid-size (201-1000),On-site,Mid (3-5 yrs),Bachelor's,93000,Design Thinking|Adobe XD|Usability Testing|Figma,0,Communication Science,3.27,UX Designer,2023
J0034744,2024-02-01,Manufacturing,Vanguard Systems,Small (51-200),Hybrid,Entry (0-2 yrs),Bachelor's,104000,Prototyping|Usability Testing|User Research|Adobe XD|Design Thinking,0,Industrial Engineering|Electrical Engineering,3.43,UX Designer,2024
J0034745,2020-01-18,Retail,Catalyst Corp,Mid-size (201-1000),On-site,Mid (3-5 yrs),PhD,101000,Content Strategy|CRM|SEO|A/B Testing|Analytics|Google Ads,0,Management,3.45,Marketing Manager,2020
J0034746,2020-06-19,E-commerce,Stellar Labs,Large (1001-5000),On-site,Lead (10-15 yrs),Bachelor's,172000,Agile|Requirements Gathering|Stakeholder Management|SQL|Tableau,0,Informatics Engineering,3.42,Business Analyst,2020
J0034747,2022-12-18,Education,Stellar Technologies,Small (51-200),Hybrid,Entry (0-2 yrs),Master's,137000,Kafka|Snowflake|SQL,0,Statistics,3.38,Data Engineer,2022
J0034748,2021-05-12,Consulting,Synergy AI,Enterprise (5000+),On-site,Senior (6-9 yrs),Master's,254000,AWS|Snowflake|Spark,0,Mathematics|Statistics|Informatics Engineering,3.27,Data Engineer,2021
J0034749,2020-04-08,Education,Meridian Analytics,Mid-size (201-1000),On-site,Senior (6-9 yrs),PhD,288000,Risk Management|Statistics|Python|R,0,Mathematics,3.73,Quantitative Analyst,2020
J0034750,2023-07-26,Tech,Apex Labs,Small (51-200),On-site,Mid (3-5 yrs),Bachelor's,125000,Linux|Terraform|AWS,1,Informatics Engineering|Information Systems|Computer Science,3.36,DevOps Engineer,2023
J0034751,2022-08-04,Retail,Summit Inc,Enterprise (5000+),On-site,Entry (0-2 yrs),Associate,95000,Excel|Power BI|Financial Modeling|Accounting|Bloomberg,0,Informatics Engineering|Statistics|Mathematics,3.42,Financial Analyst,2022
J0034752,2022-02-14,Consulting,Summit Inc,Enterprise (5000+),Remote,Senior (6-9 yrs),Bachelor's,194000,Google Ads|CRM|A/B Testing|Content Strategy|Digital Marketing|SEO,0,Psychology,3.53,Marketing Manager,2022
J0034753,2021-04-21,Finance,Nova Solutions,Large (1001-5000),On-site,Mid (3-5 yrs),Associate,189000,System Design|Kubernetes|Python|Microservices|Java,0,Information Systems,3.05,Senior Software Engineer,2021
J0034754,2020-05-16,Healthcare,Horizon Inc,Small (51-200),On-site,Mid (3-5 yrs),Master's,125000,Docker|CI/CD|Terraform,0,Informatics Engineering|Information Systems,3.63,DevOps Engineer,2020
J0034755,2023-08-07,E-commerce,Vanguard Systems,Large (1001-5000),Hybrid,Senior (6-9 yrs),Master's,168000,Financial Modeling|Power BI|FP&A|Excel|Bloomberg,0,Statistics|Informatics Engineering|Mathematics,3.41,Financial Analyst,2023
J0034756,2022-05-07,Media,Quantum Corp,Large (1001-5000),Hybrid,Senior (6-9 yrs),Master's,247000,SQL|Stakeholder Management|Roadmapping|Product Strategy|A/B Testing|Agile,0,Law|Psychology|Management,3.53,Product Manager,2022
J0034757,2022-02-15,E-commerce,Nova Corp,Large (1001-5000),On-site,Senior (6-9 yrs),Master's,194000,Python|Kubernetes|Linux|AWS|Git,0,Computer Science|Information Systems,3.62,DevOps Engineer,2022
J0034758,2020-12-18,Logistics,Summit Labs,Startup (1-50),On-site,Mid (3-5 yrs),Bootcamp,145000,PyTorch|Python|TensorFlow,0,Informatics Engineering,3.7,Machine Learning Engineer,2020
J0034759,2021-08-18,Tech,Nexus Solutions,Mid-size (201-1000),On-site,Lead (10-15 yrs),Bachelor's,210000,REST APIs|Java|Python|Git|SQL,1,Computer Science|Information Systems|Informatics Engineering,3.31,Software Engineer,2021
J0034760,2021-01-23,Tech,Stellar Systems,Small (51-200),On-site,Senior (6-9 yrs),Master's,187000,Kafka|Python|SQL,1,Statistics|Mathematics,3.65,Data Engineer,2021
J0034761,2022-03-08,Education,Summit Systems,Large (1001-5000),Hybrid,Executive (15+ yrs),Bachelor's,392000,Risk Management|Python|C++|Financial Modeling|R|Statistics,0,Mathematics,3.21,Quantitative Analyst,2022
J0034762,2023-05-29,Healthcare,Atlas Group,Mid-size (201-1000),Remote,Entry (0-2 yrs),Bachelor's,178000,GCP|Kubernetes|Microservices|Security,0,Informatics Engineering|Computer Science,3.53,Cloud Architect,2023
J0034763,2021-01-10,Media,Nova Digital,Large (1001-5000),Hybrid,Mid (3-5 yrs),Bachelor's,182000,Tableau|TensorFlow|Machine Learning|Spark,0,Informatics Engineering|Mathematics,3.08,Data Scientist,2021
J0034764,2023-02-12,E-commerce,Pinnacle Systems,Enterprise (5000+),Remote,Mid (3-5 yrs),Bachelor's,106000,Tableau|Excel|Stakeholder Management|Requirements Gathering|Agile|SQL,0,Statistics|Informatics Engineering|Mathematics,3.02,Business Analyst,2023
J0034765,2024-08-21,Retail,Vertex Ventures,Enterprise (5000+),Remote,Entry (0-2 yrs),Bachelor's,121000,Terraform|Python|AWS|Docker|Git,0,Informatics Engineering,3.08,DevOps Engineer,2024
J0034766,2020-10-29,Education,Vanguard Technologies,Startup (1-50),On-site,Entry (0-2 yrs),Master's,79000,Incident Response|Compliance|SIEM|Network Security|Penetration Testing|Python,0,Mathematics,3.26,Cybersecurity Analyst,2020
J0034767,2023-11-02,Tech,Meridian AI,Startup (1-50),Hybrid,Mid (3-5 yrs),Bachelor's,153000,REST APIs|Docker|PostgreSQL|AWS|Java|Python,1,Informatics Engineering|Information Systems,3.02,Backend Developer,2023
J0034768,2024-04-18,Consulting,Horizon Analytics,Enterprise (5000+),On-site,Mid (3-5 yrs),PhD,177000,Supply Chain|Lean|Process Improvement,0,Law,3.5,Operations Manager,2024
J0034769,2021-10-12,Government,Meridian Technologies,Large (1001-5000),On-site,Executive (15+ yrs),Master's,240000,Digital Marketing|SEO|Content Strategy,0,Psychology|Law,3.25,Marketing Manager,2021
J0034770,2022-06-02,E-commerce,Stellar Partners,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Bachelor's,134000,Publications|Research|TensorFlow,0,Administration|Communication Science|Management,3.59,Research Scientist,2022
J0034771,2024-09-17,Education,Catalyst Digital,Mid-size (201-1000),On-site,Mid (3-5 yrs),High School,87000,Stakeholder Management|Agile|Tableau|Requirements Gathering|SQL,0,Statistics|Mathematics|Informatics Engineering,3.04,Business Analyst,2024
J0034772,2021-01-22,Logistics,Nova Analytics,Mid-size (201-1000),On-site,Mid (3-5 yrs),Master's,91000,User Research|Design Thinking|Prototyping,0,Communication Science|Management,3.17,UX Designer,2021
J0034773,2020-10-02,E-commerce,Meridian Digital,Large (1001-5000),On-site,Mid (3-5 yrs),Bachelor's,148000,SQL|Redis|Java,0,Informatics Engineering|Computer Science|Information Systems,3.33,Backend Developer,2020
J0034774,2020-12-16,Government,Nexus Solutions,Large (1001-5000),On-site,Mid (3-5 yrs),Bachelor's,195000,R|SQL|Financial Modeling|Risk Management,0,Informatics Engineering|Statistics,3.31,Quantitative Analyst,2020
J0034775,2024-08-06,Retail,Vanguard Inc,Large (1001-5000),Remote,Lead (10-15 yrs),Bachelor's,160000,Bloomberg|Excel|FP&A,0,Mathematics|Informatics Engineering,3.1,Financial Analyst,2024
J0034776,2022-08-01,Healthcare,Atlas Group,Small (51-200),On-site,Senior (6-9 yrs),Bachelor's,126000,ERP|Process Improvement|Six Sigma|Budgeting|Data Analysis,0,Management,3.8,Operations Manager,2022
J0034777,2021-09-17,Consulting,Catalyst AI,Mid-size (201-1000),Hybrid,Senior (6-9 yrs),High School,106000,Adobe XD|Usability Testing|Design Thinking,0,Management|Administration|Communication Science,3.23,UX Designer,2021
J0034778,2023-05-19,Healthcare,Quantum Group,Large (1001-5000),Remote,Senior (6-9 yrs),Master's,226000,Cost Optimization|Microservices|GCP|Security|Kubernetes,0,Informatics Engineering|Information Systems|Computer Science,3.58,Cloud Architect,2023
J0034779,2024-03-19,Healthcare,Summit Technologies,Large (1001-5000),Hybrid,Mid (3-5 yrs),Bachelor's,130000,HTML/CSS|TypeScript|Git|JavaScript|REST APIs,0,Informatics Engineering|Information Systems,3.18,Frontend Developer,2024
J0034780,2024-07-28,Consulting,Vertex Partners,Small (51-200),Hybrid,Entry (0-2 yrs),Master's,154000,Python|SQL|TensorFlow,0,Mathematics|Statistics,3.7,Data Scientist,2024
J0034781,2020-09-07,Tech,Vanguard Corp,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Master's,133000,Research|Statistics|Machine Learning,1,Management|Administration|Communication Science,3.31,Research Scientist,2020
J0034782,2021-09-01,Manufacturing,Catalyst Inc,Mid-size (201-1000),Hybrid,Entry (0-2 yrs),Bachelor's,54000,Bloomberg|Power BI|Financial Modeling|Excel|SQL,0,Statistics,3.72,Financial Analyst,2021
J0034783,2020-07-13,Consulting,Pinnacle Solutions,Large (1001-5000),Hybrid,Senior (6-9 yrs),Bachelor's,119000,Talent Acquisition|Compensation|Employment Law,0,Psychology,3.27,HR Manager,2020
J0034784,2021-02-26,Government,Synergy Labs,Mid-size (201-1000),On-site,Entry (0-2 yrs),Bachelor's,63000,Performance Management|Talent Acquisition|HRIS|Compensation,0,Psychology|Law,3.01,HR Manager,2021
J0034785,2022-01-21,Retail,Apex Corp,Large (1001-5000),On-site,Executive (15+ yrs),Bachelor's,333000,Python|PostgreSQL|Redis|SQL|Java,0,Information Systems|Computer Science|Informatics Engineering,3.41,Backend Developer,2022
J0034786,2020-02-13,Tech,Quantum Technologies,Small (51-200),Remote,Senior (6-9 yrs),PhD,176000,R|TensorFlow|Machine Learning|Research|Publications|Statistics,1,Communication Science|Administration,3.42,Research Scientist,2020
J0034787,2023-10-06,Education,Quantum AI,Mid-size (201-1000),On-site,Mid (3-5 yrs),PhD,209000,Penetration Testing|Network Security|Incident Response|Compliance|Python,0,Statistics|Informatics Engineering,3.1,Cybersecurity Analyst,2023
J0034788,2023-05-03,Healthcare,Pinnacle Partners,Enterprise (5000+),On-site,Senior (6-9 yrs),Master's,196000,Stakeholder Management|SQL|Tableau|Requirements Gathering|Agile,0,Statistics|Mathematics,3.19,Business Analyst,2023
J0034789,2022-12-02,Consulting,Catalyst Digital,Large (1001-5000),Hybrid,Entry (0-2 yrs),Master's,80000,Power BI|Python|Tableau,0,Mathematics|Statistics|Informatics Engineering,3.63,Data Analyst,2022
J0034790,2024-01-07,Education,Synergy AI,Startup (1-50),On-site,Entry (0-2 yrs),Bachelor's,68000,Figma|Prototyping|User Research|Usability Testing|Adobe XD|Design Thinking,0,Communication Science|Management,3.03,UX Designer,2024
J0034791,2020-06-02,Media,Stellar Solutions,Mid-size (201-1000),On-site,Entry (0-2 yrs),PhD,123000,Roadmapping|Stakeholder Management|Product Strategy|Agile,0,Management|Psychology,3.39,Product Manager,2020
J0034792,2022-03-30,Tech,Vanguard Analytics,Small (51-200),On-site,Mid (3-5 yrs),Master's,149000,Machine Learning|R|Python|Research|Statistics,1,Communication Science|Administration,3.42,Research Scientist,2022
J0034793,2020-11-27,Education,Meridian Labs,Small (51-200),On-site,Entry (0-2 yrs),Bachelor's,62000,Excel|Power BI|FP&A,0,Mathematics|Statistics|Informatics Engineering,3.55,Financial Analyst,2020
J0034794,2021-11-06,Consulting,Summit Technologies,Startup (1-50),Hybrid,Mid (3-5 yrs),Bachelor's,119000,Research|Publications|Machine Learning|Statistics,0,Management,3.03,Research Scientist,2021
J0034795,2024-09-25,Manufacturing,Atlas Partners,Enterprise (5000+),Hybrid,Executive (15+ yrs),Bachelor's,343000,Agile|A/B Testing|Product Strategy|SQL|Roadmapping|Stakeholder Management,0,Electrical Engineering,3.47,Product Manager,2024
J0034796,2023-09-06,Retail,Summit Partners,Mid-size (201-1000),Remote,Senior (6-9 yrs),Bachelor's,207000,AWS|Python|Kafka|dbt,0,Statistics|Mathematics,3.0,Data Engineer,2023
J0034797,2020-12-07,Consulting,Atlas Analytics,Mid-size (201-1000),On-site,Mid (3-5 yrs),Associate,88000,User Research|Adobe XD|Figma,0,Management|Administration,3.21,UX Designer,2020
J0034798,2022-11-19,Government,Meridian Group,Startup (1-50),On-site,Senior (6-9 yrs),Bachelor's,149000,Python|Research|Machine Learning|Statistics|TensorFlow|Publications,0,Administration|Communication Science|Management,3.4,Research Scientist,2022
J0034799,2020-02-21,Healthcare,Vertex Corp,Small (51-200),Hybrid,Senior (6-9 yrs),Bachelor's,203000,Docker|Microservices|CI/CD|AWS|Java,0,Computer Science,3.73,Senior Software Engineer,2020
J0034800,2024-07-01,Media,Catalyst Systems,Small (51-200),On-site,Entry (0-2 yrs),Associate,55000,Excel|Tableau|SQL|Stakeholder Management|Agile|Requirements Gathering,0,Statistics,3.1,Business Analyst,2024
J0034801,2022-06-23,Healthcare,Summit Ventures,Enterprise (5000+),On-site,Entry (0-2 yrs),High School,59000,Employment Law|Talent Acquisition|Performance Management|Compensation|HRIS,0,Law|Psychology,3.14,HR Manager,2022
J0034802,2022-01-28,Consulting,Vertex Group,Small (51-200),Hybrid,Lead (10-15 yrs),Bachelor's,197000,R|Machine Learning|Spark|TensorFlow,0,Informatics Engineering,3.54,Data Scientist,2022
J0034803,2021-09-15,Consulting,Quantum Technologies,Large (1001-5000),Hybrid,Senior (6-9 yrs),Associate,185000,Machine Learning|TensorFlow|Publications|Research,0,Communication Science,3.3,Research Scientist,2021
J0034804,2024-08-31,Consulting,Atlas Ventures,Small (51-200),Hybrid,Executive (15+ yrs),Bachelor's,148000,HRIS|Performance Management|Compensation|Employment Law|Talent Acquisition,0,Law,3.5,HR Manager,2024
J0034805,2021-04-10,Healthcare,Apex AI,Large (1001-5000),Hybrid,Executive (15+ yrs),PhD,514000,R|Python|C++|Financial Modeling,0,Mathematics|Informatics Engineering,3.8,Quantitative Analyst,2021
J0034806,2022-08-27,Retail,Nexus Analytics,Large (1001-5000),Hybrid,Entry (0-2 yrs),Bachelor's,90000,Power BI|Financial Modeling|SQL|Bloomberg|Accounting,0,Informatics Engineering|Mathematics,3.79,Financial Analyst,2022
J0034807,2024-03-10,Media,Pioneer Group,Mid-size (201-1000),Hybrid,Senior (6-9 yrs),High School,221000,Risk Management|SQL|Statistics|Python,0,Informatics Engineering|Statistics|Mathematics,3.28,Quantitative Analyst,2024
J0034808,2024-12-16,Education,Quantum Group,Small (51-200),On-site,Entry (0-2 yrs),High School,47000,Excel|Stakeholder Management|SQL|Requirements Gathering,0,Statistics,3.4,Business Analyst,2024
J0034809,2023-12-22,Media,Vanguard AI,Startup (1-50),On-site,Lead (10-15 yrs),Bachelor's,235000,Kafka|Python|AWS,0,Statistics|Informatics Engineering|Mathematics,3.72,Data Engineer,2023
J0034810,2022-02-04,Tech,Vanguard Analytics,Enterprise (5000+),Hybrid,Entry (0-2 yrs),Bachelor's,94000,Machine Learning|SQL|Python|Statistics|Spark|R,1,Statistics|Mathematics,3.07,Data Scientist,2022
J0034811,2022-03-25,Tech,Vanguard Labs,Mid-size (201-1000),Hybrid,Entry (0-2 yrs),Master's,98000,R|Python|TensorFlow,1,Informatics Engineering|Statistics|Mathematics,3.36,Data Scientist,2022
J0034812,2022-07-05,Manufacturing,Stellar Inc,Startup (1-50),On-site,Senior (6-9 yrs),Bootcamp,168000,Penetration Testing|Compliance|Network Security,0,Informatics Engineering|Statistics|Mathematics,3.3,Cybersecurity Analyst,2022
J0034813,2024-04-24,Finance,Atlas Analytics,Small (51-200),Remote,Mid (3-5 yrs),PhD,151000,Roadmapping|A/B Testing|Product Strategy|Agile|SQL|Stakeholder Management,0,Psychology|Law,3.24,Product Manager,2024
J0034814,2022-08-04,Healthcare,Synergy Partners,Enterprise (5000+),Hybrid,Entry (0-2 yrs),Master's,124000,Kubernetes|Docker|Git,0,Informatics Engineering,3.8,DevOps Engineer,2022
J0034815,2020-07-29,Consulting,Nexus Partners,Large (1001-5000),Remote,Senior (6-9 yrs),Bachelor's,111000,Digital Marketing|Google Ads|CRM|A/B Testing|Content Strategy,0,Law|Management|Psychology,3.59,Marketing Manager,2020
J0034816,2023-09-26,Government,Atlas Partners,Large (1001-5000),On-site,Mid (3-5 yrs),Bachelor's,171000,CI/CD|System Design|Microservices,0,Computer Science|Informatics Engineering|Information Systems,3.31,Senior Software Engineer,2023
J0034817,2024-06-07,Media,Summit Solutions,Mid-size (201-1000),On-site,Entry (0-2 yrs),Bachelor's,135000,Stakeholder Management|SQL|A/B Testing|Roadmapping|Agile,0,Psychology|Law|Management,3.66,Product Manager,2024
J0034818,2020-01-15,E-commerce,Stellar Solutions,Startup (1-50),On-site,Senior (6-9 yrs),Bachelor's,274000,Microservices|Cost Optimization|AWS|Kubernetes|GCP|Security,0,Information Systems|Computer Science|Informatics Engineering,3.39,Cloud Architect,2020
J0034819,2020-02-18,Media,Meridian Partners,Small (51-200),On-site,Senior (6-9 yrs),Bachelor's,138000,TensorFlow|R|Tableau|Machine Learning,0,Statistics,3.7,Data Scientist,2020
J0034820,2021-11-26,Education,Summit Solutions,Startup (1-50),Hybrid,Mid (3-5 yrs),Master's,107000,SQL|Requirements Gathering|Excel|Tableau|Stakeholder Management|Agile,0,Statistics|Mathematics,3.21,Business Analyst,2021
J0034821,2021-07-28,Education,Vertex Corp,Mid-size (201-1000),On-site,Mid (3-5 yrs),Associate,124000,REST APIs|SQL|Kubernetes,0,Computer Science|Information Systems|Informatics Engineering,3.18,Software Engineer,2021
J0034822,2023-05-06,Government,Horizon Solutions,Mid-size (201-1000),On-site,Lead (10-15 yrs),Bachelor's,305000,Risk Management|Statistics|C++,0,Mathematics,3.2,Quantitative Analyst,2023
J0034823,2020-09-13,Government,Vertex Technologies,Mid-size (201-1000),On-site,Mid (3-5 yrs),Bachelor's,151000,SIEM|Network Security|Penetration Testing,0,Statistics|Informatics Engineering,3.43,Cybersecurity Analyst,2020
J0034824,2024-06-22,Logistics,Nexus Systems,Large (1001-5000),Hybrid,Entry (0-2 yrs),Bachelor's,97000,Penetration Testing|SIEM|Network Security|Python,0,Mathematics,3.23,Cybersecurity Analyst,2024
J0034825,2022-03-07,Consulting,Synergy Labs,Small (51-200),On-site,Mid (3-5 yrs),Master's,231000,Kubernetes|Docker|AWS|Python|PyTorch,0,Informatics Engineering|Statistics|Mathematics,3.12,Machine Learning Engineer,2022
J0034826,2022-04-12,Education,Quantum Corp,Enterprise (5000+),Hybrid,Senior (6-9 yrs),Master's,226000,Statistics|Research|R|Publications|Machine Learning,0,Communication Science|Administration|Management,3.8,Research Scientist,2022
J0034827,2023-01-02,Retail,Vanguard Digital,Startup (1-50),Hybrid,Senior (6-9 yrs),Master's,279000,Terraform|AWS|Git|Docker|Linux|Kubernetes,0,Information Systems,3.72,DevOps Engineer,2023
J0034828,2024-04-15,Media,Nova Inc,Enterprise (5000+),On-site,Mid (3-5 yrs),Bachelor's,144000,Prototyping|Usability Testing|User Research|Figma,0,Communication Science|Management|Administration,3.51,UX Designer,2024
J0034829,2020-11-12,Healthcare,Summit Ventures,Mid-size (201-1000),Hybrid,Entry (0-2 yrs),High School,98000,Git|Docker|SQL|Kubernetes,0,Information Systems|Computer Science|Informatics Engineering,3.71,Software Engineer,2020
J0034830,2021-09-11,Education,Meridian Analytics,Startup (1-50),Hybrid,Executive (15+ yrs),Master's,282000,Docker|Kubernetes|AWS|Git|Java,0,Informatics Engineering|Computer Science|Information Systems,3.75,Software Engineer,2021
J0034831,2021-08-01,Finance,Summit Analytics,Mid-size (201-1000),Remote,Senior (6-9 yrs),Associate,71000,Tableau|Python|Power BI|SQL,0,Informatics Engineering|Statistics,3.54,Data Analyst,2021
J0034832,2021-09-22,Retail,Catalyst AI,Small (51-200),On-site,Lead (10-15 yrs),Bootcamp,293000,Python|TensorFlow|PyTorch|Spark|Kubernetes|MLOps,0,Statistics|Informatics Engineering|Mathematics,3.41,Machine Learning Engineer,2021
J0034833,2020-11-03,Retail,Nexus Partners,Mid-size (201-1000),Remote,Lead (10-15 yrs),Bachelor's,341000,AWS|CI/CD|Java|Docker|Kubernetes|System Design,0,Computer Science|Information Systems|Informatics Engineering,3.71,Senior Software Engineer,2020
J0034834,2022-06-11,Finance,Synergy Corp,Small (51-200),Hybrid,Mid (3-5 yrs),Master's,184000,Microservices|AWS|Java|Python,0,Informatics Engineering|Information Systems,3.45,Senior Software Engineer,2022
J0034835,2023-05-09,Logistics,Pinnacle Group,Mid-size (201-1000),On-site,Mid (3-5 yrs),Associate,81000,Compensation|Performance Management|Employment Law|HRIS|Talent Acquisition,0,Law|Management|Psychology,3.1,HR Manager,2023
J0034836,2024-05-06,Media,Summit Corp,Enterprise (5000+),On-site,Mid (3-5 yrs),High School,121000,Design Thinking|User Research|Usability Testing|Adobe XD|Prototyping,0,Communication Science,3.29,UX Designer,2024
J0034837,2023-03-31,Government,Synergy Analytics,Small (51-200),Hybrid,Executive (15+ yrs),Bachelor's,333000,Penetration Testing|Python|SIEM|Network Security|Incident Response|Compliance,0,Informatics Engineering,3.36,Cybersecurity Analyst,2023
J0034838,2022-09-07,Tech,Nexus Digital,Large (1001-5000),Hybrid,Senior (6-9 yrs),Bachelor's,222000,Roadmapping|Stakeholder Management|Agile,1,Law|Management,3.75,Product Manager,2022
J0034839,2021-08-09,Finance,Atlas Corp,Large (1001-5000),Hybrid,Senior (6-9 yrs),Master's,190000,Git|Docker|Python|SQL,0,Computer Science,3.53,Software Engineer,2021
J0034840,2022-01-01,Manufacturing,Catalyst Solutions,Small (51-200),On-site,Mid (3-5 yrs),Bachelor's,91000,Lean|Data Analysis|Process Improvement|ERP|Budgeting|Six Sigma,0,Electrical Engineering|Industrial Engineering,3.7,Operations Manager,2022
J0034841,2020-05-25,Manufacturing,Stellar Digital,Small (51-200),On-site,Senior (6-9 yrs),Master's,143000,Git|SQL|Java|Python|AWS|REST APIs,0,Informatics Engineering,3.61,Software Engineer,2020
J0034842,2023-03-31,Manufacturing,Vanguard Group,Mid-size (201-1000),On-site,Mid (3-5 yrs),Bachelor's,139000,Digital Marketing|CRM|Content Strategy|A/B Testing|SEO,0,Electrical Engineering|Industrial Engineering|Mechanical Engineering,3.25,Marketing Manager,2023
J0034843,2020-11-12,Manufacturing,Catalyst Ventures,Large (1001-5000),On-site,Senior (6-9 yrs),Bootcamp,185000,Microservices|Azure|Security|AWS|GCP,0,Informatics Engineering,3.57,Cloud Architect,2020
J0034844,2021-04-24,Healthcare,Meridian Ventures,Small (51-200),Hybrid,Senior (6-9 yrs),Bachelor's,173000,Docker|AWS|Java|REST APIs|Python|PostgreSQL,0,Information Systems|Computer Science,3.16,Backend Developer,2021
J0034845,2023-12-21,Government,Synergy Analytics,Large (1001-5000),Remote,Senior (6-9 yrs),Bachelor's,247000,Python|TensorFlow|Machine Learning|Publications|R|Statistics,0,Administration,3.33,Research Scientist,2023
J0034846,2024-06-04,Manufacturing,Summit Ventures,Enterprise (5000+),Remote,Entry (0-2 yrs),Bachelor's,119000,Statistics|Derivatives|C++|R|Risk Management|Financial Modeling,0,Statistics|Informatics Engineering|Mathematics,3.64,Quantitative Analyst,2024
J0034847,2020-06-20,Media,Atlas Ventures,Enterprise (5000+),On-site,Senior (6-9 yrs),High School,111000,Performance Management|HRIS|Employment Law|Compensation|Talent Acquisition,0,Law|Psychology|Management,3.49,HR Manager,2020
J0034848,2023-05-12,Tech,Vanguard Ventures,Small (51-200),Remote,Lead (10-15 yrs),High School,138000,Stakeholder Management|Agile|Excel|Requirements Gathering|Tableau,1,Statistics|Mathematics|Informatics Engineering,3.66,Business Analyst,2023
J0034849,2020-04-12,Finance,Nova Labs,Small (51-200),On-site,Mid (3-5 yrs),Bachelor's,151000,AWS|Docker|PyTorch,0,Statistics|Mathematics|Informatics Engineering,3.2,Machine Learning Engineer,2020
J0034850,2022-02-19,Media,Quantum Partners,Small (51-200),On-site,Entry (0-2 yrs),PhD,126000,Adobe XD|Design Thinking|Prototyping|Usability Testing|Figma|User Research,0,Communication Science,3.6,UX Designer,2022
J0034851,2021-10-02,Healthcare,Vertex Systems,Mid-size (201-1000),Hybrid,Senior (6-9 yrs),Bachelor's,189000,REST APIs|AWS|SQL|Python,0,Informatics Engineering|Computer Science|Information Systems,3.16,Software Engineer,2021
J0034852,2020-12-26,Logistics,Synergy Corp,Large (1001-5000),Hybrid,Senior (6-9 yrs),Bachelor's,133000,Figma|REST APIs|TypeScript|JavaScript|HTML/CSS,0,Informatics Engineering|Computer Science,3.44,Frontend Developer,2020
J0034853,2021-09-23,Finance,Quantum Ventures,Small (51-200),On-site,Mid (3-5 yrs),Bachelor's,143000,Penetration Testing|Compliance|Network Security|Python|Incident Response|SIEM,0,Mathematics|Statistics,3.35,Cybersecurity Analyst,2021
J0034854,2023-06-27,E-commerce,Summit Group,Enterprise (5000+),On-site,Senior (6-9 yrs),Bachelor's,270000,Product Strategy|Stakeholder Management|Agile,0,Psychology,3.45,Product Manager,2023
J0034855,2022-06-17,Retail,Horizon Solutions,Small (51-200),Remote,Entry (0-2 yrs),Master's,56000,Talent Acquisition|HRIS|Employment Law|Performance Management,0,Psychology|Law,3.11,HR Manager,2022
J0034856,2024-01-04,Tech,Horizon Solutions,Startup (1-50),On-site,Senior (6-9 yrs),Bachelor's,156000,Lean|Data Analysis|Supply Chain|Budgeting,1,Law,3.29,Operations Manager,2024
J0034857,2024-09-27,Government,Horizon Solutions,Large (1001-5000),Hybrid,Senior (6-9 yrs),Bachelor's,177000,SQL|REST APIs|Git|Python|Kubernetes|Java,0,Informatics Engineering|Computer Science,3.53,Software Engineer,2024
J0034858,2024-02-28,Tech,Apex Inc,Large (1001-5000),Remote,Entry (0-2 yrs),Bootcamp,141000,Python|Docker|AWS|MLOps|Spark|PyTorch,1,Mathematics|Informatics Engineering,3.45,Machine Learning Engineer,2024
J0034859,2024-08-12,Consulting,Vanguard Systems,Small (51-200),Hybrid,Lead (10-15 yrs),Bootcamp,201000,dbt|Python|Airflow|SQL|AWS,0,Statistics|Mathematics,3.44,Data Engineer,2024
J0034860,2023-06-01,Healthcare,Apex Partners,Startup (1-50),Hybrid,Mid (3-5 yrs),Bachelor's,108000,Spark|Machine Learning|R|Statistics,0,Mathematics,3.41,Data Scientist,2023
J0034861,2024-08-09,Media,Catalyst Ventures,Mid-size (201-1000),On-site,Mid (3-5 yrs),Master's,146000,REST APIs|SQL|Docker|Git|Python,0,Informatics Engineering|Information Systems|Computer Science,3.76,Software Engineer,2024
J0034862,2024-02-22,Retail,Synergy Technologies,Large (1001-5000),Remote,Entry (0-2 yrs),Master's,104000,Power BI|Financial Modeling|SQL|Accounting|FP&A,0,Mathematics,3.75,Financial Analyst,2024
