job_id,post_date,year,month,industry,company,company_size,location,state,work_type,experience_level,experience_min_yrs,experience_max_yrs,education_required,salary_min,salary_max,salary_midpoint,skills_required,benefits,days_to_fill,applicant_count,seniority,is_tech_role,education_background,min_GPA_requirement,job_title
J0036694,2023-06-20,2023,6,Retail,Meridian AI,Mid-size (201-1000),"Miami, FL",FL,On-site,Entry (0-2 yrs),0,2,PhD,74000,101000,90000,Six Sigma|ERP|Supply Chain,Unlimited PTO|Gym Membership,26,63,Junior,0,Management|Psychology|Law,3.53,Operations Manager
J0036695,2021-08-17,2021,8,Consulting,Catalyst Inc,Startup (1-50),"Washington, DC",DC,Hybrid,Lead (10-15 yrs),10,15,Bachelor's,171000,206000,191000,React|HTML/CSS|TypeScript|Figma,Stock Options|401k|Dental/Vision|Health Insurance,5,108,Lead,0,Informatics Engineering|Computer Science|Information Systems,3.22,Frontend Developer
J0036696,2022-01-21,2022,1,Tech,Pinnacle Partners,Large (1001-5000),"Austin, TX",TX,Hybrid,Entry (0-2 yrs),0,2,PhD,90000,109000,97000,Requirements Gathering|Excel|Agile,Unlimited PTO|Parental Leave,36,324,Junior,1,Mathematics,3.1,Business Analyst
J0036697,2023-03-29,2023,3,Logistics,Vertex Solutions,Startup (1-50),"Seattle, WA",WA,Hybrid,Mid (3-5 yrs),3,5,Master's,151000,207000,173000,Spark|Airflow|Python|dbt|AWS|SQL,Stock Options|Unlimited PTO|Health Insurance|401k,61,46,Mid,0,Mathematics|Statistics|Informatics Engineering,3.03,Data Engineer
J0036698,2024-05-09,2024,5,Healthcare,Pinnacle Digital,Startup (1-50),"Chicago, IL",IL,On-site,Lead (10-15 yrs),10,15,Master's,214000,289000,254000,Python|Airflow|Kafka|SQL,Dental/Vision|Parental Leave|Health Insurance|Flexible Hours,118,227,Lead,0,Mathematics|Statistics,3.67,Data Engineer
J0036699,2021-02-13,2021,2,Media,Catalyst Inc,Enterprise (5000+),Remote,Remote,Remote,Mid (3-5 yrs),3,5,Master's,79000,117000,95000,Financial Modeling|SQL|Excel|Power BI|Accounting,401k|Unlimited PTO|Gym Membership|Health Insurance,27,89,Mid,0,Statistics,3.06,Financial Analyst
J0036700,2023-01-24,2023,1,Logistics,Vanguard Labs,Mid-size (201-1000),"Seattle, WA",WA,Hybrid,Lead (10-15 yrs),10,15,Bachelor's,284000,384000,356000,Terraform|GCP|Azure|Kubernetes,Unlimited PTO|Remote Work|Dental/Vision|401k|Parental Leave,30,240,Lead,0,Information Systems,3.09,Cloud Architect
J0036701,2023-04-14,2023,4,Consulting,Vertex Digital,Mid-size (201-1000),"Atlanta, GA",GA,On-site,Entry (0-2 yrs),0,2,PhD,61000,83000,75000,Power BI|Excel|Bloomberg|SQL,Remote Work|Gym Membership|Learning Budget,16,66,Junior,0,Statistics,3.19,Financial Analyst
J0036702,2023-02-21,2023,2,Finance,Atlas Ventures,Small (51-200),"San Francisco, CA",CA,Hybrid,Entry (0-2 yrs),0,2,High School,99000,129000,117000,AWS|Git|CI/CD|Python|Kubernetes|Docker,Gym Membership|Dental/Vision|Remote Work|Flexible Hours|Stock Options,41,233,Junior,0,Informatics Engineering|Information Systems,3.36,DevOps Engineer
J0036703,2022-07-31,2022,7,Tech,Apex Systems,Small (51-200),"New York, NY",NY,On-site,Lead (10-15 yrs),10,15,Master's,185000,236000,216000,Supply Chain|Lean|ERP|Six Sigma|Budgeting|Data Analysis,Flexible Hours|Unlimited PTO|Remote Work|Stock Options|Dental/Vision,109,59,Lead,1,Management|Psychology,3.63,Operations Manager
J0036704,2024-06-28,2024,6,E-commerce,Synergy Analytics,Mid-size (201-1000),"San Francisco, CA",CA,Remote,Executive (15+ yrs),15,20,Master's,419000,531000,462000,TensorFlow|Publications|Research|Statistics|Python,Remote Work|Learning Budget|Health Insurance,7,168,Executive,0,Management,3.2,Research Scientist
J0036705,2024-07-08,2024,7,Healthcare,Stellar Labs,Large (1001-5000),Remote,Remote,On-site,Mid (3-5 yrs),3,5,High School,118000,166000,139000,CI/CD|Python|System Design|Docker,Flexible Hours|Dental/Vision|Unlimited PTO|Remote Work,31,325,Mid,0,Information Systems|Informatics Engineering|Computer Science,3.43,Senior Software Engineer
J0036706,2024-01-10,2024,1,Healthcare,Apex Technologies,Small (51-200),"Atlanta, GA",GA,Remote,Entry (0-2 yrs),0,2,Master's,73000,96000,83000,Java|SQL|Python,Health Insurance|Flexible Hours|Remote Work,65,52,Junior,0,Computer Science|Information Systems,3.07,Backend Developer
J0036707,2024-02-16,2024,2,Government,Pioneer Labs,Enterprise (5000+),"Portland, OR",OR,Hybrid,Senior (6-9 yrs),6,9,Bachelor's,201000,278000,247000,Kubernetes|Spark|PyTorch|MLOps|TensorFlow|AWS,Parental Leave|Unlimited PTO|Remote Work|Stock Options,29,155,Senior,0,Statistics|Mathematics,3.37,Machine Learning Engineer
J0036708,2022-09-11,2022,9,Media,Synergy Labs,Mid-size (201-1000),"Miami, FL",FL,On-site,Mid (3-5 yrs),3,5,PhD,161000,225000,191000,Python|MLOps|AWS|Docker|TensorFlow,Learning Budget|Stock Options|Gym Membership|Health Insurance,44,206,Mid,0,Statistics|Informatics Engineering|Mathematics,3.14,Machine Learning Engineer
J0036709,2022-03-04,2022,3,Retail,Horizon Analytics,Startup (1-50),"San Francisco, CA",CA,On-site,Entry (0-2 yrs),0,2,Bootcamp,74000,102000,87000,Accounting|FP&A|Financial Modeling,Learning Budget|Flexible Hours|Health Insurance|Unlimited PTO|Parental Leave,13,112,Junior,0,Mathematics,3.17,Financial Analyst
J0036710,2023-05-26,2023,5,Media,Horizon Inc,Small (51-200),"Los Angeles, CA",CA,Remote,Mid (3-5 yrs),3,5,Associate,83000,110000,100000,ERP|Lean|Supply Chain|Data Analysis,Flexible Hours|Remote Work|Learning Budget|Stock Options|Dental/Vision,35,68,Mid,0,Psychology|Law,3.29,Operations Manager
J0036711,2024-05-16,2024,5,Retail,Synergy Labs,Startup (1-50),Remote,Remote,On-site,Executive (15+ yrs),15,20,Bachelor's,162000,239000,206000,Spark|SQL|Tableau|TensorFlow|Python|Statistics,Unlimited PTO|Flexible Hours|Health Insurance,17,225,Executive,0,Informatics Engineering|Mathematics|Statistics,3.61,Data Scientist
J0036712,2020-12-05,2020,12,Retail,Horizon Labs,Mid-size (201-1000),"Portland, OR",OR,Remote,Mid (3-5 yrs),3,5,Master's,157000,201000,183000,AWS|CI/CD|Java|Kubernetes|Python,Remote Work|401k|Health Insurance|Learning Budget|Parental Leave,58,141,Mid,0,Informatics Engineering|Computer Science,3.6,Senior Software Engineer
J0036713,2024-12-11,2024,12,Finance,Pinnacle Systems,Enterprise (5000+),"Miami, FL",FL,Hybrid,Senior (6-9 yrs),6,9,Master's,214000,331000,278000,Agile|SQL|A/B Testing|Product Strategy|Roadmapping|Stakeholder Management,Health Insurance|401k|Flexible Hours|Dental/Vision|Remote Work,25,29,Senior,0,Management,3.33,Product Manager
J0036714,2022-06-28,2022,6,Media,Meridian Inc,Large (1001-5000),"Atlanta, GA",GA,Remote,Entry (0-2 yrs),0,2,Master's,63000,91000,77000,Content Strategy|SEO|CRM|Digital Marketing,Flexible Hours|Unlimited PTO|Dental/Vision|Learning Budget,18,124,Junior,0,Law|Psychology,3.09,Marketing Manager
J0036715,2020-05-10,2020,5,E-commerce,Synergy Corp,Mid-size (201-1000),"Seattle, WA",WA,On-site,Senior (6-9 yrs),6,9,Master's,156000,246000,198000,Python|Network Security|Incident Response|Compliance,Gym Membership|Parental Leave|Stock Options,32,108,Senior,0,Informatics Engineering|Statistics|Mathematics,3.22,Cybersecurity Analyst
J0036716,2024-05-28,2024,5,Finance,Nova Technologies,Small (51-200),"Austin, TX",TX,Remote,Entry (0-2 yrs),0,2,Master's,74000,102000,87000,User Research|Prototyping|Usability Testing|Adobe XD,Dental/Vision|401k|Remote Work|Unlimited PTO|Gym Membership,34,128,Junior,0,Administration,3.4,UX Designer
J0036717,2022-10-18,2022,10,Healthcare,Meridian Inc,Large (1001-5000),"San Francisco, CA",CA,On-site,Executive (15+ yrs),15,20,Bootcamp,275000,379000,315000,Usability Testing|Design Thinking|Adobe XD|Prototyping,Remote Work|Flexible Hours|Unlimited PTO|Health Insurance|Dental/Vision,7,91,Executive,0,Management|Administration|Communication Science,3.7,UX Designer
J0036718,2023-01-06,2023,1,Media,Quantum Ventures,Large (1001-5000),"Dallas, TX",TX,On-site,Entry (0-2 yrs),0,2,High School,53000,72000,61000,ERP|Process Improvement|Data Analysis|Budgeting|Six Sigma|Lean,Flexible Hours|Health Insurance,10,122,Junior,0,Psychology|Management,3.77,Operations Manager
J0036719,2022-03-05,2022,3,Consulting,Nexus Inc,Mid-size (201-1000),"Seattle, WA",WA,Remote,Mid (3-5 yrs),3,5,Master's,145000,210000,181000,Roadmapping|SQL|Product Strategy|Stakeholder Management|Agile,Gym Membership|Flexible Hours|Parental Leave|401k,15,36,Mid,0,Psychology|Management|Law,3.51,Product Manager
J0036720,2021-04-22,2021,4,Finance,Catalyst Inc,Mid-size (201-1000),"Austin, TX",TX,On-site,Senior (6-9 yrs),6,9,Master's,210000,292000,244000,System Design|AWS|Docker|Java|Microservices|Kubernetes,Gym Membership|Remote Work,22,52,Senior,0,Information Systems|Informatics Engineering|Computer Science,3.28,Senior Software Engineer
J0036721,2020-10-28,2020,10,Consulting,Vanguard AI,Mid-size (201-1000),"San Francisco, CA",CA,On-site,Mid (3-5 yrs),3,5,Master's,116000,145000,135000,Compliance|Incident Response|Python|Penetration Testing,Remote Work|Flexible Hours|Unlimited PTO|Parental Leave,42,243,Mid,0,Mathematics|Informatics Engineering|Statistics,3.55,Cybersecurity Analyst
J0036722,2020-01-10,2020,1,Retail,Pioneer Group,Startup (1-50),Remote,Remote,On-site,Mid (3-5 yrs),3,5,PhD,72000,113000,90000,Supply Chain|Six Sigma|Budgeting|ERP|Data Analysis|Process Improvement,Health Insurance|Flexible Hours|401k|Stock Options,26,46,Mid,0,Psychology|Law|Management,3.27,Operations Manager
J0036723,2022-02-04,2022,2,Government,Horizon Corp,Large (1001-5000),"New York, NY",NY,Hybrid,Mid (3-5 yrs),3,5,Bachelor's,161000,206000,184000,Machine Learning|Statistics|Research|Publications,Learning Budget|Stock Options|Dental/Vision|Unlimited PTO,12,65,Mid,0,Management,3.5,Research Scientist
J0036724,2024-04-17,2024,4,Manufacturing,Apex Solutions,Startup (1-50),"Chicago, IL",IL,Hybrid,Senior (6-9 yrs),6,9,Bachelor's,89000,124000,104000,Compensation|Talent Acquisition|Performance Management,Dental/Vision|Learning Budget|Gym Membership|Unlimited PTO,33,145,Senior,0,Electrical Engineering|Industrial Engineering,3.2,HR Manager
J0036725,2020-05-27,2020,5,E-commerce,Stellar Digital,Mid-size (201-1000),"Austin, TX",TX,On-site,Lead (10-15 yrs),10,15,PhD,121000,166000,141000,HRIS|Performance Management|Compensation,Gym Membership|Learning Budget|401k|Parental Leave,13,108,Lead,0,Psychology|Law|Management,3.21,HR Manager
J0036726,2024-06-03,2024,6,Tech,Quantum Analytics,Large (1001-5000),"New York, NY",NY,Remote,Lead (10-15 yrs),10,15,Bachelor's,293000,388000,350000,Spark|TensorFlow|MLOps,Parental Leave|Health Insurance|Stock Options,19,83,Lead,1,Mathematics|Statistics|Informatics Engineering,3.06,Machine Learning Engineer
J0036727,2022-02-21,2022,2,Media,Nexus Ventures,Mid-size (201-1000),"Phoenix, AZ",AZ,Remote,Mid (3-5 yrs),3,5,Bachelor's,121000,174000,152000,Azure|GCP|Kubernetes,Stock Options|Learning Budget|Parental Leave|Health Insurance|401k,118,54,Mid,0,Computer Science|Information Systems|Informatics Engineering,3.34,Cloud Architect
J0036728,2024-06-01,2024,6,Manufacturing,Vanguard Inc,Enterprise (5000+),"Seattle, WA",WA,On-site,Senior (6-9 yrs),6,9,Bachelor's,135000,195000,164000,Compensation|Performance Management|HRIS,Dental/Vision|Remote Work|Unlimited PTO|Flexible Hours|Learning Budget,38,74,Senior,0,Industrial Engineering|Electrical Engineering,3.49,HR Manager
J0036729,2020-03-12,2020,3,Government,Pinnacle Partners,Small (51-200),"Seattle, WA",WA,On-site,Entry (0-2 yrs),0,2,Bachelor's,119000,170000,140000,Kubernetes|Python|Microservices|CI/CD|AWS,Dental/Vision|Gym Membership,26,57,Junior,0,Informatics Engineering|Information Systems|Computer Science,3.63,Senior Software Engineer
J0036730,2023-06-25,2023,6,Logistics,Catalyst Labs,Enterprise (5000+),"Phoenix, AZ",AZ,Hybrid,Mid (3-5 yrs),3,5,PhD,185000,261000,223000,Cost Optimization|GCP|AWS,Dental/Vision|Health Insurance|Unlimited PTO|Learning Budget,22,38,Mid,0,Information Systems|Informatics Engineering|Computer Science,3.65,Cloud Architect
J0036731,2024-09-18,2024,9,Education,Apex Solutions,Enterprise (5000+),"Boston, MA",MA,Hybrid,Entry (0-2 yrs),0,2,Bachelor's,122000,156000,146000,A/B Testing|SQL|Agile|Stakeholder Management|Product Strategy,Remote Work|Gym Membership,17,197,Junior,0,Psychology,3.79,Product Manager
J0036732,2024-05-24,2024,5,Manufacturing,Summit Group,Mid-size (201-1000),"Denver, CO",CO,Hybrid,Mid (3-5 yrs),3,5,PhD,110000,162000,130000,A/B Testing|Analytics|Google Ads|Content Strategy,Flexible Hours|Stock Options|Remote Work|Parental Leave,38,16,Mid,0,Mechanical Engineering,3.07,Marketing Manager
J0036733,2021-06-22,2021,6,Retail,Meridian Inc,Enterprise (5000+),"Portland, OR",OR,On-site,Senior (6-9 yrs),6,9,Bootcamp,173000,237000,198000,Docker|MLOps|TensorFlow|Spark|PyTorch,Learning Budget|Unlimited PTO,23,644,Senior,0,Mathematics|Informatics Engineering,3.39,Machine Learning Engineer
J0036734,2021-08-21,2021,8,Retail,Stellar Digital,Mid-size (201-1000),"Austin, TX",TX,Remote,Entry (0-2 yrs),0,2,High School,48000,65000,57000,JavaScript|React|REST APIs,Unlimited PTO|401k|Remote Work|Gym Membership,90,451,Junior,0,Information Systems|Computer Science,3.42,Frontend Developer
J0036735,2021-09-17,2021,9,Retail,Quantum Labs,Large (1001-5000),"Chicago, IL",IL,Hybrid,Entry (0-2 yrs),0,2,PhD,113000,168000,141000,Terraform|AWS|Kubernetes,Remote Work|Parental Leave|401k|Gym Membership|Stock Options,9,64,Junior,0,Information Systems,3.64,Cloud Architect
J0036736,2024-07-27,2024,7,Manufacturing,Quantum Group,Small (51-200),"Seattle, WA",WA,On-site,Senior (6-9 yrs),6,9,Master's,125000,162000,149000,Figma|Adobe XD|Prototyping,Learning Budget|Gym Membership|Unlimited PTO|Health Insurance|Dental/Vision,13,120,Senior,0,Electrical Engineering|Mechanical Engineering|Industrial Engineering,3.21,UX Designer
J0036737,2023-10-24,2023,10,Consulting,Apex Technologies,Enterprise (5000+),"San Francisco, CA",CA,On-site,Entry (0-2 yrs),0,2,Associate,160000,214000,184000,Microservices|CI/CD|Python|Kubernetes|Java|AWS,401k|Gym Membership|Stock Options,45,82,Junior,0,Information Systems|Computer Science|Informatics Engineering,3.06,Senior Software Engineer
J0036738,2021-08-01,2021,8,E-commerce,Meridian AI,Mid-size (201-1000),"Dallas, TX",TX,On-site,Mid (3-5 yrs),3,5,Bachelor's,127000,183000,155000,AWS|MLOps|Python|Kubernetes|Spark,Remote Work|401k|Unlimited PTO|Parental Leave,12,47,Mid,0,Informatics Engineering|Mathematics|Statistics,3.25,Machine Learning Engineer
J0036739,2021-03-08,2021,3,Government,Apex Ventures,Enterprise (5000+),"Austin, TX",TX,Hybrid,Lead (10-15 yrs),10,15,Bachelor's,115000,165000,141000,Compensation|Talent Acquisition|Performance Management|Employment Law,Stock Options|Flexible Hours|Learning Budget|Unlimited PTO|Dental/Vision,61,266,Lead,0,Management|Psychology,3.79,HR Manager
J0036740,2024-11-04,2024,11,Healthcare,Nexus Corp,Mid-size (201-1000),"San Francisco, CA",CA,On-site,Lead (10-15 yrs),10,15,Master's,222000,305000,263000,Supply Chain|Process Improvement|Lean|Budgeting,Flexible Hours|Gym Membership|Health Insurance,14,231,Lead,0,Management,3.72,Operations Manager
J0036741,2024-12-29,2024,12,Healthcare,Stellar Group,Mid-size (201-1000),Remote,Remote,On-site,Senior (6-9 yrs),6,9,PhD,252000,318000,288000,Kubernetes|AWS|Security|GCP|Azure|Microservices,Flexible Hours|Remote Work|Unlimited PTO,24,84,Senior,0,Informatics Engineering|Information Systems|Computer Science,3.32,Cloud Architect
J0036742,2024-12-28,2024,12,Healthcare,Nexus Digital,Startup (1-50),"Chicago, IL",IL,Remote,Mid (3-5 yrs),3,5,Bachelor's,83000,109000,96000,SQL|Spark|Tableau,401k|Remote Work|Dental/Vision,31,79,Mid,0,Informatics Engineering|Mathematics|Statistics,3.7,Data Scientist
J0036743,2021-05-15,2021,5,Education,Quantum Technologies,Small (51-200),"San Francisco, CA",CA,On-site,Lead (10-15 yrs),10,15,Bachelor's,255000,349000,309000,Python|Publications|Statistics|Machine Learning,Stock Options|401k|Flexible Hours,17,52,Lead,0,Communication Science,3.03,Research Scientist
J0036744,2021-03-26,2021,3,Media,Atlas Partners,Startup (1-50),"Austin, TX",TX,On-site,Senior (6-9 yrs),6,9,Bachelor's,113000,155000,126000,Python|Incident Response|Penetration Testing,Health Insurance|Remote Work|Dental/Vision|Learning Budget,11,109,Senior,0,Informatics Engineering|Mathematics|Statistics,3.25,Cybersecurity Analyst
J0036745,2020-07-13,2020,7,Tech,Catalyst Digital,Mid-size (201-1000),"Portland, OR",OR,On-site,Mid (3-5 yrs),3,5,Master's,115000,135000,122000,Redis|REST APIs|Java|PostgreSQL|Docker,Stock Options|Remote Work|Flexible Hours,10,110,Mid,1,Informatics Engineering|Computer Science|Information Systems,3.58,Backend Developer
J0036746,2023-12-29,2023,12,Manufacturing,Pinnacle Labs,Large (1001-5000),"Seattle, WA",WA,Hybrid,Senior (6-9 yrs),6,9,Master's,229000,335000,303000,AWS|Python|Docker,Parental Leave|Dental/Vision,29,489,Senior,0,Statistics|Informatics Engineering,3.18,Machine Learning Engineer
J0036747,2024-10-20,2024,10,Media,Summit Partners,Enterprise (5000+),"San Francisco, CA",CA,On-site,Mid (3-5 yrs),3,5,Master's,142000,191000,164000,Power BI|SQL|Statistics,Health Insurance|Gym Membership|Stock Options|Parental Leave,12,35,Mid,0,Statistics|Mathematics,3.16,Data Analyst
J0036748,2022-06-26,2022,6,Healthcare,Vertex Analytics,Small (51-200),Remote,Remote,Hybrid,Lead (10-15 yrs),10,15,High School,134000,181000,154000,Kubernetes|Python|Git|REST APIs,Stock Options|Gym Membership,26,75,Lead,0,Information Systems,3.69,Software Engineer
J0036749,2020-02-18,2020,2,Retail,Synergy AI,Mid-size (201-1000),"Atlanta, GA",GA,On-site,Entry (0-2 yrs),0,2,Master's,73000,98000,83000,Network Security|Compliance|Python|SIEM|Penetration Testing|Incident Response,Remote Work|Parental Leave|Health Insurance|401k,16,127,Junior,0,Mathematics|Statistics,3.49,Cybersecurity Analyst
J0036750,2022-06-27,2022,6,Education,Atlas Systems,Small (51-200),"Los Angeles, CA",CA,On-site,Senior (6-9 yrs),6,9,PhD,226000,277000,246000,Python|CI/CD|Kubernetes,Dental/Vision|Unlimited PTO|Parental Leave|Remote Work,100,73,Senior,0,Computer Science|Informatics Engineering,3.79,DevOps Engineer
J0036751,2021-01-05,2021,1,Consulting,Catalyst Technologies,Mid-size (201-1000),"Minneapolis, MN",MN,On-site,Senior (6-9 yrs),6,9,Master's,112000,155000,132000,Excel|Requirements Gathering|SQL|Tableau|Agile,Remote Work|Learning Budget|Unlimited PTO|Dental/Vision,31,660,Senior,0,Mathematics,3.11,Business Analyst
J0036752,2022-10-24,2022,10,Manufacturing,Atlas Partners,Mid-size (201-1000),"Seattle, WA",WA,On-site,Executive (15+ yrs),15,20,Master's,190000,292000,240000,Excel|Stakeholder Management|Agile|Requirements Gathering|SQL,Flexible Hours|Gym Membership|401k,45,51,Executive,0,Informatics Engineering|Statistics|Mathematics,3.28,Business Analyst
J0036753,2020-09-21,2020,9,Logistics,Meridian Digital,Mid-size (201-1000),"Atlanta, GA",GA,On-site,Lead (10-15 yrs),10,15,Master's,131000,172000,159000,Incident Response|Network Security|SIEM,Unlimited PTO|Parental Leave,71,27,Lead,0,Mathematics|Statistics|Informatics Engineering,3.25,Cybersecurity Analyst
J0036754,2024-05-11,2024,5,Media,Nova Group,Startup (1-50),"San Francisco, CA",CA,On-site,Entry (0-2 yrs),0,2,Bachelor's,98000,126000,108000,Prototyping|Figma|User Research|Adobe XD|Design Thinking|Usability Testing,401k|Health Insurance|Learning Budget,7,266,Junior,0,Administration,3.7,UX Designer
J0036755,2023-09-15,2023,9,Consulting,Catalyst Systems,Mid-size (201-1000),"Seattle, WA",WA,Remote,Senior (6-9 yrs),6,9,PhD,153000,213000,190000,SQL|Requirements Gathering|Excel,Flexible Hours|Gym Membership|Health Insurance|Dental/Vision|Stock Options,17,125,Senior,0,Statistics|Informatics Engineering,3.2,Business Analyst
J0036756,2020-06-22,2020,6,Logistics,Stellar Group,Startup (1-50),"San Francisco, CA",CA,On-site,Mid (3-5 yrs),3,5,Associate,58000,83000,69000,SQL|Power BI|Tableau|Statistics,Remote Work|Stock Options,31,51,Mid,0,Statistics|Mathematics|Informatics Engineering,3.28,Data Analyst
J0036757,2024-04-12,2024,4,Education,Catalyst Systems,Mid-size (201-1000),"New York, NY",NY,Hybrid,Lead (10-15 yrs),10,15,Associate,214000,303000,268000,Statistics|Machine Learning|R|Spark,Stock Options|Remote Work|Parental Leave,33,71,Lead,0,Informatics Engineering,3.11,Data Scientist
J0036758,2022-03-07,2022,3,Finance,Vanguard Analytics,Large (1001-5000),"Phoenix, AZ",AZ,Hybrid,Mid (3-5 yrs),3,5,PhD,106000,149000,130000,Usability Testing|User Research|Adobe XD,Unlimited PTO|Gym Membership|Health Insurance,26,165,Mid,0,Communication Science|Administration|Management,3.62,UX Designer
J0036759,2024-11-25,2024,11,Healthcare,Atlas Labs,Large (1001-5000),"Austin, TX",TX,Hybrid,Entry (0-2 yrs),0,2,Bachelor's,93000,125000,107000,Redis|SQL|REST APIs|PostgreSQL|Python,Parental Leave|Flexible Hours|Stock Options|Health Insurance,40,53,Junior,0,Information Systems|Computer Science,3.19,Backend Developer
J0036760,2024-08-25,2024,8,Healthcare,Catalyst Labs,Small (51-200),"San Francisco, CA",CA,On-site,Lead (10-15 yrs),10,15,Bachelor's,199000,288000,254000,Redis|Python|REST APIs|PostgreSQL|Java|Docker,Health Insurance|Gym Membership,41,179,Lead,0,Information Systems,3.05,Backend Developer
J0036761,2023-05-29,2023,5,Media,Meridian Ventures,Startup (1-50),Remote,Remote,Hybrid,Mid (3-5 yrs),3,5,Master's,83000,125000,107000,SQL|Java|REST APIs|Python,Health Insurance|Parental Leave|Flexible Hours|Unlimited PTO|Remote Work,23,42,Mid,0,Computer Science,3.35,Backend Developer
J0036762,2023-04-29,2023,4,Government,Summit Ventures,Enterprise (5000+),"Chicago, IL",IL,Hybrid,Mid (3-5 yrs),3,5,PhD,216000,331000,288000,System Design|CI/CD|Microservices|Java|Docker,Dental/Vision|401k|Remote Work|Flexible Hours|Gym Membership,45,102,Mid,0,Information Systems|Informatics Engineering,3.31,Senior Software Engineer
J0036763,2023-07-25,2023,7,Logistics,Horizon AI,Mid-size (201-1000),"New York, NY",NY,On-site,Mid (3-5 yrs),3,5,Associate,88000,121000,108000,Excel|Statistics|SQL|Power BI,Remote Work|Parental Leave|Unlimited PTO|Gym Membership|401k,33,48,Mid,0,Mathematics|Statistics|Informatics Engineering,3.14,Data Analyst
J0036764,2021-05-01,2021,5,Retail,Summit Solutions,Small (51-200),"Austin, TX",TX,Remote,Lead (10-15 yrs),10,15,Bachelor's,235000,297000,264000,Microservices|GCP|Terraform|AWS|Cost Optimization|Kubernetes,Stock Options|Parental Leave|401k,12,286,Lead,0,Informatics Engineering|Computer Science,3.11,Cloud Architect
J0036765,2020-04-09,2020,4,Tech,Vanguard Labs,Small (51-200),"San Francisco, CA",CA,On-site,Mid (3-5 yrs),3,5,Bachelor's,86000,124000,108000,Tableau|SQL|Requirements Gathering|Excel,Stock Options|Unlimited PTO|Flexible Hours|Gym Membership|401k,15,65,Mid,1,Mathematics|Informatics Engineering,3.72,Business Analyst
J0036766,2022-05-18,2022,5,Consulting,Apex Group,Mid-size (201-1000),"Boston, MA",MA,Remote,Entry (0-2 yrs),0,2,Bachelor's,87000,108000,100000,Python|Incident Response|Network Security,Flexible Hours|Remote Work|Dental/Vision|Unlimited PTO|Health Insurance,28,42,Junior,0,Statistics|Informatics Engineering,3.05,Cybersecurity Analyst
J0036767,2022-01-03,2022,1,Consulting,Catalyst Labs,Mid-size (201-1000),"Austin, TX",TX,Hybrid,Entry (0-2 yrs),0,2,Bachelor's,106000,139000,123000,System Design|Kubernetes|Python|AWS,Health Insurance|Learning Budget|Unlimited PTO,17,88,Junior,0,Information Systems,3.08,Senior Software Engineer
J0036768,2022-12-08,2022,12,Retail,Meridian Systems,Large (1001-5000),Remote,Remote,Remote,Senior (6-9 yrs),6,9,Bachelor's,98000,146000,124000,A/B Testing|CRM|Google Ads,Learning Budget|Remote Work|Dental/Vision,20,163,Senior,0,Psychology|Law|Management,3.2,Marketing Manager
J0036769,2020-01-05,2020,1,Logistics,Nova Analytics,Mid-size (201-1000),"Atlanta, GA",GA,Remote,Senior (6-9 yrs),6,9,Bachelor's,103000,138000,119000,TypeScript|REST APIs|Figma|React|JavaScript|HTML/CSS,Remote Work|401k|Flexible Hours|Learning Budget,19,221,Senior,0,Information Systems|Informatics Engineering|Computer Science,3.76,Frontend Developer
J0036770,2020-02-20,2020,2,Finance,Vertex Partners,Enterprise (5000+),"Atlanta, GA",GA,On-site,Lead (10-15 yrs),10,15,Bachelor's,145000,196000,166000,Penetration Testing|Incident Response|Compliance|Network Security|Python,Health Insurance|Gym Membership,13,71,Lead,0,Statistics,3.07,Cybersecurity Analyst
J0036771,2020-06-20,2020,6,Logistics,Quantum Technologies,Small (51-200),Remote,Remote,On-site,Lead (10-15 yrs),10,15,High School,153000,194000,169000,Airflow|Spark|SQL|AWS|Python|Kafka,401k|Stock Options,53,60,Lead,0,Informatics Engineering|Statistics,3.65,Data Engineer
J0036772,2023-05-18,2023,5,E-commerce,Nexus AI,Mid-size (201-1000),"New York, NY",NY,Remote,Mid (3-5 yrs),3,5,PhD,154000,203000,179000,AWS|Snowflake|dbt,Stock Options|Learning Budget,40,342,Mid,0,Informatics Engineering,3.71,Data Engineer
J0036773,2020-12-13,2020,12,Media,Catalyst Group,Enterprise (5000+),"Washington, DC",DC,On-site,Mid (3-5 yrs),3,5,Bachelor's,189000,267000,216000,Statistics|SQL|R,Health Insurance|Unlimited PTO,8,43,Mid,0,Statistics,3.3,Quantitative Analyst
J0036774,2024-07-12,2024,7,Government,Catalyst Inc,Mid-size (201-1000),"Dallas, TX",TX,On-site,Entry (0-2 yrs),0,2,Bachelor's,126000,159000,143000,Microservices|AWS|Kubernetes|CI/CD|Java,Dental/Vision|401k|Gym Membership|Health Insurance,50,57,Junior,0,Informatics Engineering|Computer Science|Information Systems,3.24,Senior Software Engineer
J0036775,2023-01-12,2023,1,Healthcare,Apex AI,Large (1001-5000),"Los Angeles, CA",CA,On-site,Entry (0-2 yrs),0,2,Bachelor's,137000,186000,165000,Git|Kubernetes|Java|SQL|REST APIs,401k|Parental Leave|Gym Membership|Stock Options,7,123,Junior,0,Computer Science|Informatics Engineering|Information Systems,3.54,Software Engineer
